S4f, S4Zc,S4Z, S4Pc,S4P
1.00E+03,1.04E+04,2.29E+04,-1.78E+01,-4.08E+00
1.50E+03,9.58E+03,2.29E+04,-2.24E+01,-3.36E+00
2.00E+03,8.87E+03,2.28E+04,-2.56E+01,-3.19E+00
2.50E+03,8.25E+03,2.28E+04,-2.84E+01,-3.24E+00
3.00E+03,7.76E+03,2.28E+04,-3.04E+01,-3.40E+00
3.50E+03,7.32E+03,2.28E+04,-3.24E+01,-3.62E+00
4.00E+03,6.93E+03,2.28E+04,-3.38E+01,-3.88E+00
4.50E+03,6.60E+03,2.28E+04,-3.52E+01,-4.17E+00
5.00E+03,6.29E+03,2.28E+04,-3.62E+01,-4.48E+00
5.50E+03,6.03E+03,2.28E+04,-3.72E+01,-4.80E+00
6.00E+03,5.79E+03,2.28E+04,-3.80E+01,-5.13E+00
6.50E+03,5.58E+03,2.27E+04,-3.88E+01,-5.46E+00
7.00E+03,5.38E+03,2.27E+04,-3.95E+01,-5.81E+00
7.50E+03,5.20E+03,2.27E+04,-4.01E+01,-6.15E+00
8.00E+03,5.04E+03,2.27E+04,-4.06E+01,-6.50E+00
8.50E+03,4.88E+03,2.27E+04,-4.12E+01,-6.85E+00
9.00E+03,4.74E+03,2.27E+04,-4.16E+01,-7.21E+00
9.50E+03,4.60E+03,2.26E+04,-4.20E+01,-7.57E+00
1.00E+04,4.48E+03,2.26E+04,-4.22E+01,-7.92E+00
1.25E+04,3.99E+03,2.25E+04,-4.40E+01,-9.72E+00
1.50E+04,3.60E+03,2.24E+04,-4.50E+01,-1.15E+01
1.75E+04,3.29E+03,2.22E+04,-4.58E+01,-1.33E+01
2.00E+04,3.05E+03,2.20E+04,-4.62E+01,-1.51E+01
2.25E+04,2.85E+03,2.18E+04,-4.66E+01,-1.68E+01
2.50E+04,2.67E+03,2.16E+04,-4.68E+01,-1.85E+01
2.75E+04,2.52E+03,2.13E+04,-4.69E+01,-2.02E+01
3.00E+04,2.40E+03,2.11E+04,-4.70E+01,-2.18E+01
3.25E+04,2.29E+03,2.08E+04,-4.70E+01,-2.34E+01
3.50E+04,2.19E+03,2.06E+04,-4.69E+01,-2.49E+01
3.75E+04,2.10E+03,2.03E+04,-4.69E+01,-2.64E+01
4.00E+04,2.01E+03,2.00E+04,-4.68E+01,-2.79E+01
4.25E+04,1.95E+03,1.97E+04,-4.66E+01,-2.93E+01
4.50E+04,1.88E+03,1.94E+04,-4.64E+01,-3.07E+01
4.75E+04,1.82E+03,1.91E+04,-4.62E+01,-3.20E+01
5.00E+04,1.77E+03,1.88E+04,-4.61E+01,-3.33E+01
5.25E+04,1.72E+03,1.85E+04,-4.60E+01,-3.46E+01
5.50E+04,1.67E+03,1.82E+04,-4.57E+01,-3.58E+01
5.75E+04,1.63E+03,1.79E+04,-4.55E+01,-3.69E+01
6.00E+04,1.59E+03,1.76E+04,-4.53E+01,-3.80E+01
6.25E+04,1.55E+03,1.73E+04,-4.51E+01,-3.91E+01
6.50E+04,1.52E+03,1.70E+04,-4.47E+01,-4.02E+01
6.75E+04,1.49E+03,1.67E+04,-4.46E+01,-4.12E+01
7.00E+04,1.45E+03,1.64E+04,-4.43E+01,-4.21E+01
7.25E+04,1.43E+03,1.61E+04,-4.41E+01,-4.31E+01
7.50E+04,1.40E+03,1.59E+04,-4.38E+01,-4.40E+01
7.75E+04,1.37E+03,1.56E+04,-4.36E+01,-4.48E+01
8.00E+04,1.35E+03,1.53E+04,-4.34E+01,-4.57E+01
8.25E+04,1.33E+03,1.51E+04,-4.31E+01,-4.65E+01
8.50E+04,1.30E+03,1.48E+04,-4.29E+01,-4.72E+01
8.75E+04,1.28E+03,1.46E+04,-4.26E+01,-4.80E+01
9.00E+04,1.26E+03,1.43E+04,-4.23E+01,-4.87E+01
9.25E+04,1.25E+03,1.41E+04,-4.21E+01,-4.94E+01
9.50E+04,1.23E+03,1.39E+04,-4.18E+01,-5.01E+01
9.75E+04,1.21E+03,1.36E+04,-4.16E+01,-5.07E+01
1.00E+05,1.20E+03,1.34E+04,-4.13E+01,-5.13E+01
1.25E+05,1.07E+03,1.15E+04,-3.80E+01,-5.64E+01
1.50E+05,9.78E+02,9.95E+03,-3.72E+01,-6.00E+01
1.75E+05,9.15E+02,8.76E+03,-3.53E+01,-6.26E+01
2.00E+05,8.60E+02,7.81E+03,-3.37E+01,-6.45E+01
2.25E+05,8.20E+02,7.03E+03,-3.19E+01,-6.59E+01
2.50E+05,7.89E+02,6.40E+03,-3.04E+01,-6.68E+01
2.75E+05,7.62E+02,5.86E+03,-2.89E+01,-6.75E+01
3.00E+05,7.42E+02,5.41E+03,-2.77E+01,-6.80E+01
3.25E+05,7.23E+02,5.03E+03,-2.64E+01,-6.83E+01
3.50E+05,7.09E+02,4.69E+03,-2.54E+01,-6.85E+01
3.75E+05,6.96E+02,4.40E+03,-2.44E+01,-6.86E+01
4.00E+05,6.83E+02,4.14E+03,-2.36E+01,-6.86E+01
4.25E+05,6.74E+02,3.92E+03,-2.27E+01,-6.85E+01
4.50E+05,6.64E+02,3.71E+03,-2.20E+01,-6.83E+01
4.75E+05,6.56E+02,3.53E+03,-2.13E+01,-6.81E+01
5.00E+05,6.48E+02,3.37E+03,-2.06E+01,-6.79E+01
5.25E+05,6.42E+02,3.22E+03,-2.00E+01,-6.76E+01
5.50E+05,6.36E+02,3.09E+03,-1.94E+01,-6.73E+01
5.75E+05,6.31E+02,2.96E+03,-1.88E+01,-6.69E+01
6.00E+05,6.26E+02,2.85E+03,-1.83E+01,-6.66E+01
6.25E+05,6.22E+02,2.75E+03,-1.78E+01,-6.62E+01
6.50E+05,6.17E+02,2.65E+03,-1.74E+01,-6.58E+01
6.75E+05,6.13E+02,2.57E+03,-1.69E+01,-6.54E+01
7.00E+05,6.10E+02,2.49E+03,-1.65E+01,-6.50E+01
7.25E+05,6.06E+02,2.41E+03,-1.61E+01,-6.45E+01
7.50E+05,6.04E+02,2.34E+03,-1.58E+01,-6.41E+01
7.75E+05,6.01E+02,2.27E+03,-1.54E+01,-6.37E+01
8.00E+05,5.98E+02,2.21E+03,-1.51E+01,-6.32E+01
8.25E+05,5.95E+02,2.16E+03,-1.48E+01,-6.28E+01
8.50E+05,5.93E+02,2.10E+03,-1.45E+01,-6.23E+01
8.75E+05,5.90E+02,2.05E+03,-1.42E+01,-6.18E+01
9.00E+05,5.88E+02,2.00E+03,-1.39E+01,-6.14E+01
9.25E+05,5.86E+02,1.96E+03,-1.37E+01,-6.09E+01
9.50E+05,5.83E+02,1.92E+03,-1.34E+01,-6.04E+01
9.75E+05,5.83E+02,1.88E+03,-1.30E+01,-6.00E+01
1.00E+06,5.81E+02,1.84E+03,-1.28E+01,-5.95E+01
